Year,Month,Day,Profil,Région,Total_énergie_soutirée_(Wh),Nb_points_soutirage,Température_max,Température_min,Vent_km/h,Humidité_%,Visibilité_km,Couverture_nuageuse_%,Durée_jour_heure
2021,1,20,PARTICULIER,hauts de france,175634896.1840278,439231,8,7.0,35,82,8.125,92,8:48:0
2021,1,20,PROFESSIONNEL,hauts de france,49428828.85833333,61887,8,7.0,36,84,8.75,100,8:45:0
2021,1,20,PROFESSIONNEL,hauts de france,49428828.85833333,61887,8,7.0,35,82,8.125,92,8:48:0
2021,1,21,ENTREPRISE,hauts de france,2463030.458333333,490,8,5.0,35,79,8.875,90,8:47:0
2021,1,21,ENTREPRISE,hauts de france,2463030.458333333,490,8,5.0,33,81,9.5,86,8:51:0
2021,1,21,PARTICULIER,hauts de france,165951269.89930555,439264,8,5.0,35,79,8.875,90,8:47:0
2021,1,21,PARTICULIER,hauts de france,165951269.89930555,439264,8,5.0,33,81,9.5,86,8:51:0
2021,1,21,PROFESSIONNEL,hauts de france,49119259.02916667,61886,8,5.0,35,79,8.875,90,8:47:0
2021,1,21,PROFESSIONNEL,hauts de france,49119259.02916667,61886,8,5.0,33,81,9.5,86,8:51:0
2021,1,22,ENTREPRISE,hauts de france,2393395.625,489,6,3.0,18,92,9.625,81,8:50:0
2021,1,22,ENTREPRISE,hauts de france,2393395.625,489,7,3.0,18,92,9.875,78,8:53:0
2021,1,22,PARTICULIER,hauts de france,169187928.7986111,439323,6,3.0,18,92,9.625,81,8:50:0
2021,1,22,PARTICULIER,hauts de france,169187928.7986111,439323,7,3.0,18,92,9.875,78,8:53:0
2021,1,22,PROFESSIONNEL,hauts de france,49174898.8875,61896,6,3.0,18,92,9.625,81,8:50:0
2021,1,22,PROFESSIONNEL,hauts de france,49174898.8875,61896,7,3.0,18,92,9.875,78,8:53:0
2021,1,23,ENTREPRISE,hauts de france,2097923.9166666665,489,5,3.0,22,90,10.0,80,8:53:0
2021,1,23,ENTREPRISE,hauts de france,2097923.9166666665,489,5,2.0,17,92,10.0,74,8:56:0
2021,1,23,PARTICULIER,hauts de france,187150499.9236111,439307,5,3.0,22,90,10.0,80,8:53:0
2021,1,23,PARTICULIER,hauts de france,187150499.9236111,439307,5,2.0,17,92,10.0,74,8:56:0
2021,1,23,PROFESSIONNEL,hauts de france,46169846.141666666,61888,5,3.0,22,90,10.0,80,8:53:0
2021,1,23,PROFESSIONNEL,hauts de france,46169846.141666666,61888,5,2.0,17,92,10.0,74,8:56:0
2021,1,24,ENTREPRISE,hauts de france,2358929.458333333,489,3,-1.0,19,84,8.375,44,8:56:0
2021,1,24,ENTREPRISE,hauts de france,2358929.458333333,489,3,-1.0,21,85,9.375,45,8:59:0
2021,1,24,PARTICULIER,hauts de france,200261495.3472222,439294,3,-1.0,19,84,8.375,44,8:56:0
2021,1,24,PARTICULIER,hauts de france,200261495.3472222,439294,3,-1.0,21,85,9.375,45,8:59:0
2021,1,24,PROFESSIONNEL,hauts de france,44507187.7375,61885,3,-1.0,19,84,8.375,44,8:56:0
2021,1,24,PROFESSIONNEL,hauts de france,44507187.7375,61885,3,-1.0,21,85,9.375,45,8:59:0
2021,1,25,ENTREPRISE,hauts de france,2625362.5416666665,489,3,1.0,17,94,8.25,74,8:59:0
2021,1,25,ENTREPRISE,hauts de france,2625362.5416666665,489,4,2.0,22,91,8.75,71,9:1:0
2021,1,25,PARTICULIER,hauts de france,193354519.6145833,439374,3,1.0,17,94,8.25,74,8:59:0
2021,1,25,PARTICULIER,hauts de france,193354519.6145833,439374,4,2.0,22,91,8.75,71,9:1:0
2021,1,25,PROFESSIONNEL,hauts de france,51725526.84166667,61894,3,1.0,17,94,8.25,74,8:59:0
2021,1,25,PROFESSIONNEL,hauts de france,51725526.84166667,61894,4,2.0,22,91,8.75,71,9:1:0
2021,1,26,ENTREPRISE,hauts de france,2700609.6666666665,488,3,0.0,18,92,9.75,55,9:2:0
2021,1,26,ENTREPRISE,hauts de france,2700609.6666666665,488,4,0.0,19,89,7.75,65,9:4:0
2021,1,26,PARTICULIER,hauts de france,202646575.94444445,439384,3,0.0,18,92,9.75,55,9:2:0
2021,1,26,PARTICULIER,hauts de france,202646575.94444445,439384,4,0.0,19,89,7.75,65,9:4:0
2021,1,26,PROFESSIONNEL,hauts de france,55069647.00833333,61897,3,0.0,18,92,9.75,55,9:2:0
2021,1,26,PROFESSIONNEL,hauts de france,55069647.00833333,61897,4,0.0,19,89,7.75,65,9:4:0
2021,1,27,ENTREPRISE,hauts de france,2605968.625,488,7,2.0,23,98,5.25,99,9:4:0
2021,1,27,ENTREPRISE,hauts de france,2605968.625,488,8,2.0,15,98,5.0,100,9:7:0
2021,1,27,PARTICULIER,hauts de france,189769529.86805555,439419,7,2.0,23,98,5.25,99,9:4:0
2021,1,27,PARTICULIER,hauts de france,189769529.86805555,439419,8,2.0,15,98,5.0,100,9:7:0
2021,1,27,PROFESSIONNEL,hauts de france,51752041.55833333,61903,7,2.0,23,98,5.25,99,9:4:0
2021,1,27,PROFESSIONNEL,hauts de france,51752041.55833333,61903,8,2.0,15,98,5.0,100,9:7:0
2021,1,28,ENTREPRISE,hauts de france,2478408.0416666665,488,11,9.0,36,96,7.0,99,9:8:0
2021,1,28,ENTREPRISE,hauts de france,2478408.0416666665,488,12,10.0,36,95,7.0,97,9:10:0
2021,1,28,PARTICULIER,hauts de france,161069503.875,439448,11,9.0,36,96,7.0,99,9:8:0
2021,1,28,PARTICULIER,hauts de france,161069503.875,439448,12,10.0,36,95,7.0,97,9:10:0
2021,1,28,PROFESSIONNEL,hauts de france,48417214.56666667,61904,11,9.0,36,96,7.0,99,9:8:0
2021,1,28,PROFESSIONNEL,hauts de france,48417214.56666667,61904,12,10.0,36,95,7.0,97,9:10:0
2021,1,29,ENTREPRISE,hauts de france,2322160.75,488,10,8.0,35,86,9.125,81,9:11:0
2021,1,29,ENTREPRISE,hauts de france,2322160.75,488,11,9.0,41,89,8.5,96,9:13:0
2021,1,29,PARTICULIER,hauts de france,152959793.5625,439514,10,8.0,35,86,9.125,81,9:11:0
2021,1,29,PARTICULIER,hauts de france,152959793.5625,439514,11,9.0,41,89,8.5,96,9:13:0
2021,1,29,PROFESSIONNEL,hauts de france,46606341.475,61903,10,8.0,35,86,9.125,81,9:11:0
2021,1,29,PROFESSIONNEL,hauts de france,46606341.475,61903,11,9.0,41,89,8.5,96,9:13:0
2021,1,30,ENTREPRISE,hauts de france,1994160.4583333333,488,7,2.0,25,95,6.0,100,9:13:0
2021,1,30,ENTREPRISE,hauts de france,1994160.4583333333,488,7,5.0,17,96,7.5,100,9:17:0
2021,1,30,PARTICULIER,hauts de france,162233203.2673611,439493,7,2.0,25,95,6.0,100,9:13:0
2021,1,30,PARTICULIER,hauts de france,162233203.2673611,439493,7,5.0,17,96,7.5,100,9:17:0
2021,1,30,PROFESSIONNEL,hauts de france,42749765.53333333,61888,7,2.0,25,95,6.0,100,9:13:0
2021,1,30,PROFESSIONNEL,hauts de france,42749765.53333333,61888,7,5.0,17,96,7.5,100,9:17:0
2021,1,31,ENTREPRISE,hauts de france,2191866.0,488,2,-1.0,22,85,10.0,86,9:17:0
2021,1,31,ENTREPRISE,hauts de france,2191866.0,488,4,1.0,20,89,9.25,100,9:19:0
2021,1,31,PARTICULIER,hauts de france,166686583.8402778,439450,2,-1.0,22,85,10.0,86,9:17:0
2021,1,31,PARTICULIER,hauts de france,166686583.8402778,439450,4,1.0,20,89,9.25,100,9:19:0
2021,1,31,PROFESSIONNEL,hauts de france,39459712.775,61884,2,-1.0,22,85,10.0,86,9:17:0
2021,1,31,PROFESSIONNEL,hauts de france,39459712.775,61884,4,1.0,20,89,9.25,100,9:19:0
2021,2,1,ENTREPRISE,hauts de france,2437653.208333333,488,6,4.0,13,98,6.25,99,9:20:0
2021,2,1,ENTREPRISE,hauts de france,2437653.208333333,488,7,5.0,11,97,5.375,96,9:22:0
2021,2,1,PARTICULIER,hauts de france,157189362.0486111,439503,6,4.0,13,98,6.25,99,9:20:0
2021,2,1,PARTICULIER,hauts de france,157189362.0486111,439503,7,5.0,11,97,5.375,96,9:22:0
2021,2,1,PROFESSIONNEL,hauts de france,45805921.141666666,61903,6,4.0,13,98,6.25,99,9:20:0
2021,2,1,PROFESSIONNEL,hauts de france,45805921.141666666,61903,7,5.0,11,97,5.375,96,9:22:0
2021,2,2,ENTREPRISE,hauts de france,2389652.0416666665,488,13,5.0,31,95,8.875,86,9:23:0
2021,2,2,ENTREPRISE,hauts de france,2389652.0416666665,488,14,7.0,27,95,8.25,85,9:26:0
2021,2,2,PARTICULIER,hauts de france,147457191.08680555,439457,13,5.0,31,95,8.875,86,9:23:0
2021,2,2,PARTICULIER,hauts de france,147457191.08680555,439457,14,7.0,27,95,8.25,85,9:26:0
2021,2,2,PROFESSIONNEL,hauts de france,45784575.329166666,61906,13,5.0,31,95,8.875,86,9:23:0
2021,2,2,PROFESSIONNEL,hauts de france,45784575.329166666,61906,14,7.0,27,95,8.25,85,9:26:0
2021,2,3,ENTREPRISE,hauts de france,2353206.083333333,488,10,8.0,32,96,8.375,81,9:26:0
2021,2,3,ENTREPRISE,hauts de france,2353206.083333333,488,11,9.0,34,96,9.125,82,9:28:0
2021,2,3,PARTICULIER,hauts de france,147009234.1215278,439470,10,8.0,32,96,8.375,81,9:26:0
2021,2,3,PARTICULIER,hauts de france,147009234.1215278,439470,11,9.0,34,96,9.125,82,9:28:0
2021,2,3,PROFESSIONNEL,hauts de france,44466482.1,61902,10,8.0,32,96,8.375,81,9:26:0
2021,2,3,PROFESSIONNEL,hauts de france,44466482.1,61902,11,9.0,34,96,9.125,82,9:28:0
2021,2,4,ENTREPRISE,hauts de france,2390513.375,487,9,4.0,19,92,7.75,59,9:30:0
2021,2,4,ENTREPRISE,hauts de france,2390513.375,487,9,5.0,16,93,10.0,60,9:32:0
2021,2,4,PARTICULIER,hauts de france,152968339.47916666,439480,9,4.0,19,92,7.75,59,9:30:0
2021,2,4,PARTICULIER,hauts de france,152968339.47916666,439480,9,5.0,16,93,10.0,60,9:32:0
2021,2,4,PROFESSIONNEL,hauts de france,45968632.775,61897,9,4.0,19,92,7.75,59,9:30:0
2021,2,4,PROFESSIONNEL,hauts de france,45968632.775,61897,9,5.0,16,93,10.0,60,9:32:0
2021,2,5,ENTREPRISE,hauts de france,2306252.333333333,487,8,5.0,14,97,10.0,82,9:33:0
2021,2,5,ENTREPRISE,hauts de france,2306252.333333333,487,9,5.0,11,96,6.0,78,9:35:0
2021,2,5,PARTICULIER,hauts de france,150311263.4965278,439528,8,5.0,14,97,10.0,82,9:33:0
2021,2,5,PARTICULIER,hauts de france,150311263.4965278,439528,9,5.0,11,96,6.0,78,9:35:0
2021,2,5,PROFESSIONNEL,hauts de france,45121867.72916666,61900,8,5.0,14,97,10.0,82,9:33:0
2021,2,5,PROFESSIONNEL,hauts de france,45121867.72916666,61900,9,5.0,11,96,6.0,78,9:35:0
2021,2,6,ENTREPRISE,hauts de france,2010385.2916666667,486,7,6.0,29,96,6.625,99,9:36:0
2021,2,6,ENTREPRISE,hauts de france,2010385.2916666667,486,8,7.0,27,96,7.5,95,9:38:0
2021,2,6,PARTICULIER,hauts de france,160431916.41666666,439506,7,6.0,29,96,6.625,99,9:36:0
2021,2,6,PARTICULIER,hauts de france,160431916.41666666,439506,8,7.0,27,96,7.5,95,9:38:0
2021,2,6,PROFESSIONNEL,hauts de france,41440104.016666666,61890,7,6.0,29,96,6.625,99,9:36:0
2021,2,6,PROFESSIONNEL,hauts de france,41440104.016666666,61890,8,7.0,27,96,7.5,95,9:38:0
2021,2,7,ENTREPRISE,hauts de france,2286519.833333333,486,5,1.0,15,95,8.5,100,9:39:0
2021,2,7,ENTREPRISE,hauts de france,2286519.833333333,486,6,2.0,13,95,8.125,99,9:42:0
2021,2,7,PARTICULIER,hauts de france,181202335.2083333,439485,5,1.0,15,95,8.5,100,9:39:0
2021,2,7,PARTICULIER,hauts de france,181202335.2083333,439485,6,2.0,13,95,8.125,99,9:42:0
2021,2,7,PROFESSIONNEL,hauts de france,40806553.395833336,61888,5,1.0,15,95,8.5,100,9:39:0
2021,2,7,PROFESSIONNEL,hauts de france,40806553.395833336,61888,6,2.0,13,95,8.125,99,9:42:0
2021,2,8,ENTREPRISE,hauts de france,2596654.1666666665,486,-1,-4.0,21,93,6.0,100,9:43:0
2021,2,8,ENTREPRISE,hauts de france,2596654.1666666665,486,-1,-2.0,17,92,8.625,97,9:45:0
2021,2,8,PARTICULIER,hauts de france,195317849.1423611,439563,-1,-4.0,21,93,6.0,100,9:43:0
2021,2,8,PARTICULIER,hauts de france,195317849.1423611,439563,-1,-2.0,17,92,8.625,97,9:45:0
2021,2,8,PROFESSIONNEL,hauts de france,50796822.25833333,61899,-1,-4.0,21,93,6.0,100,9:43:0
2021,2,8,PROFESSIONNEL,hauts de france,50796822.25833333,61899,-1,-2.0,17,92,8.625,97,9:45:0
2021,2,9,ENTREPRISE,hauts de france,2703545.875,486,-3,-7.0,24,84,10.0,53,9:47:0
2021,2,9,ENTREPRISE,hauts de france,2703545.875,486,-2,-6.0,24,82,10.0,75,9:48:0
2021,2,9,PARTICULIER,hauts de france,205882126.3090278,439585,-3,-7.0,24,84,10.0,53,9:47:0
2021,2,9,PARTICULIER,hauts de france,205882126.3090278,439585,-2,-6.0,24,82,10.0,75,9:48:0
2021,2,9,PROFESSIONNEL,hauts de france,54435731.10416666,61904,-3,-7.0,24,84,10.0,53,9:47:0
2021,2,9,PROFESSIONNEL,hauts de france,54435731.10416666,61904,-2,-6.0,24,82,10.0,75,9:48:0
2021,2,10,ENTREPRISE,hauts de france,2727511.083333333,486,-2,-7.0,28,72,10.0,15,9:49:0
2021,2,10,ENTREPRISE,hauts de france,2727511.083333333,486,-1,-6.0,29,62,10.0,38,9:51:0
2021,2,10,PARTICULIER,hauts de france,213187066.59375,439615,-2,-7.0,28,72,10.0,15,9:49:0
2021,2,10,PARTICULIER,hauts de france,213187066.59375,439615,-1,-6.0,29,62,10.0,38,9:51:0
2021,2,10,PROFESSIONNEL,hauts de france,54442471.44166667,61907,-2,-7.0,28,72,10.0,15,9:49:0
2021,2,10,PROFESSIONNEL,hauts de france,54442471.44166667,61907,-1,-6.0,29,62,10.0,38,9:51:0
2021,2,11,ENTREPRISE,hauts de france,2772534.583333333,485,0,-6.0,21,91,10.0,19,9:53:0
2021,2,11,ENTREPRISE,hauts de france,2772534.583333333,485,1,-6.0,23,88,10.0,26,9:55:0
2021,2,11,PARTICULIER,hauts de france,221658534.50694445,439656,0,-6.0,21,91,10.0,19,9:53:0
2021,2,11,PARTICULIER,hauts de france,221658534.50694445,439656,1,-6.0,23,88,10.0,26,9:55:0
2021,2,11,PROFESSIONNEL,hauts de france,56866063.525,61913,0,-6.0,21,91,10.0,19,9:53:0
2021,2,11,PROFESSIONNEL,hauts de france,56866063.525,61913,1,-6.0,23,88,10.0,26,9:55:0
2021,2,12,ENTREPRISE,hauts de france,2672264.6666666665,484,-2,-4.0,29,62,10.0,42,9:57:0
2021,2,12,ENTREPRISE,hauts de france,2672264.6666666665,484,0,-3.0,30,50,10.0,25,9:58:0
2021,2,12,PARTICULIER,hauts de france,227571170.86805555,439716,-2,-4.0,29,62,10.0,42,9:57:0
2021,2,12,PARTICULIER,hauts de france,227571170.86805555,439716,0,-3.0,30,50,10.0,25,9:58:0
2021,2,12,PROFESSIONNEL,hauts de france,57335573.10833333,61916,-2,-4.0,29,62,10.0,42,9:57:0
2021,2,12,PROFESSIONNEL,hauts de france,57335573.10833333,61916,0,-3.0,30,50,10.0,25,9:58:0
2021,2,13,ENTREPRISE,hauts de france,2328165.958333333,484,0,-7.0,24,65,10.0,16,10:0:0
2021,2,13,ENTREPRISE,hauts de france,2328165.958333333,484,1,-6.0,29,58,10.0,19,10:2:0
2021,2,13,PARTICULIER,hauts de france,239187698.1284722,439704,0,-7.0,24,65,10.0,16,10:0:0
2021,2,13,PARTICULIER,hauts de france,239187698.1284722,439704,1,-6.0,29,58,10.0,19,10:2:0
2021,2,13,PROFESSIONNEL,hauts de france,53175521.391666666,61906,0,-7.0,24,65,10.0,16,10:0:0
2021,2,13,PROFESSIONNEL,hauts de france,53175521.391666666,61906,1,-6.0,29,58,10.0,19,10:2:0
2021,2,14,ENTREPRISE,hauts de france,2536090.583333333,484,2,-4.0,28,58,10.0,48,10:3:0
2021,2,14,ENTREPRISE,hauts de france,2536090.583333333,484,2,-4.0,27,55,10.0,58,10:5:0
2021,2,14,PARTICULIER,hauts de france,234142130.3472222,439686,2,-4.0,28,58,10.0,48,10:3:0
2021,2,14,PARTICULIER,hauts de france,234142130.3472222,439686,2,-4.0,27,55,10.0,58,10:5:0
2021,2,14,PROFESSIONNEL,hauts de france,48580938.266666666,61905,2,-4.0,28,58,10.0,48,10:3:0
2021,2,14,PROFESSIONNEL,hauts de france,48580938.266666666,61905,2,-4.0,27,55,10.0,58,10:5:0
2021,2,15,ENTREPRISE,hauts de france,2648325.375,484,5,2.0,29,89,8.75,87,10:7:0
2021,2,15,ENTREPRISE,hauts de france,2648325.375,484,5,2.0,24,88,6.25,85,10:9:0
2021,2,15,PARTICULIER,hauts de france,200779522.7326389,439761,5,2.0,29,89,8.75,87,10:7:0
2021,2,15,PARTICULIER,hauts de france,200779522.7326389,439761,5,2.0,24,88,6.25,85,10:9:0
2021,2,15,PROFESSIONNEL,hauts de france,51361399.13333333,61914,5,2.0,29,89,8.75,87,10:7:0
2021,2,15,PROFESSIONNEL,hauts de france,51361399.13333333,61914,5,2.0,24,88,6.25,85,10:9:0
2021,2,16,ENTREPRISE,hauts de france,2557828.583333333,483,9,4.0,33,90,8.75,74,10:11:0
2021,2,16,ENTREPRISE,hauts de france,2557828.583333333,483,9,3.0,28,91,9.125,82,10:12:0
2021,2,16,PARTICULIER,hauts de france,175159058.0347222,439763,9,4.0,33,90,8.75,74,10:11:0
2021,2,16,PARTICULIER,hauts de france,175159058.0347222,439763,9,3.0,28,91,9.125,82,10:12:0
2021,2,16,PROFESSIONNEL,hauts de france,49115398.46666667,61911,9,4.0,33,90,8.75,74,10:11:0
2021,2,16,PROFESSIONNEL,hauts de france,49115398.46666667,61911,9,3.0,28,91,9.125,82,10:12:0
2021,2,17,ENTREPRISE,hauts de france,2456014.2916666665,482,10,6.0,30,93,10.0,73,10:14:0
2021,2,17,ENTREPRISE,hauts de france,2456014.2916666665,482,11,7.0,27,92,10.0,80,10:16:0
2021,2,17,PARTICULIER,hauts de france,160454536.50694445,439778,10,6.0,30,93,10.0,73,10:14:0
2021,2,17,PARTICULIER,hauts de france,160454536.50694445,439778,11,7.0,27,92,10.0,80,10:16:0
2021,2,17,PROFESSIONNEL,hauts de france,45691433.35833333,61913,10,6.0,30,93,10.0,73,10:14:0
2021,2,17,PROFESSIONNEL,hauts de france,45691433.35833333,61913,11,7.0,27,92,10.0,80,10:16:0
2021,2,18,ENTREPRISE,hauts de france,2421134.2916666665,482,11,6.0,35,88,9.25,73,10:18:0
2021,2,18,ENTREPRISE,hauts de france,2421134.2916666665,482,11,7.0,33,86,8.75,80,10:20:0
2021,2,18,PARTICULIER,hauts de france,160451758.66666666,439799,11,6.0,35,88,9.25,73,10:18:0
2021,2,18,PARTICULIER,hauts de france,160451758.66666666,439799,11,7.0,33,86,8.75,80,10:20:0
2021,2,18,PROFESSIONNEL,hauts de france,46392837.55833333,61914,11,6.0,35,88,9.25,73,10:18:0
2021,2,18,PROFESSIONNEL,hauts de france,46392837.55833333,61914,11,7.0,33,86,8.75,80,10:20:0
2021,2,19,ENTREPRISE,hauts de france,2286921.375,482,10,3.0,23,90,10.0,35,10:22:0
2021,2,19,ENTREPRISE,hauts de france,2286921.375,482,11,2.0,23,93,10.0,44,10:22:0
2021,2,19,PARTICULIER,hauts de france,155114400.8784722,439845,10,3.0,23,90,10.0,35,10:22:0
2021,2,19,PARTICULIER,hauts de france,155114400.8784722,439845,11,2.0,23,93,10.0,44,10:22:0
2021,2,19,PROFESSIONNEL,hauts de france,44577363.24583333,61916,10,3.0,23,90,10.0,35,10:22:0
2021,2,19,PROFESSIONNEL,hauts de france,44577363.24583333,61916,11,2.0,23,93,10.0,44,10:22:0
2021,2,20,ENTREPRISE,hauts de france,1904938.625,482,14,9.0,30,90,10.0,21,10:24:0
2021,2,20,ENTREPRISE,hauts de france,1904938.625,482,15,9.0,30,90,10.0,19,10:26:0
2021,2,20,PARTICULIER,hauts de france,144622598.7465278,439830,14,9.0,30,90,10.0,21,10:24:0
2021,2,20,PARTICULIER,hauts de france,144622598.7465278,439830,15,9.0,30,90,10.0,19,10:26:0
2021,2,20,PROFESSIONNEL,hauts de france,38444721.708333336,61906,14,9.0,30,90,10.0,21,10:24:0
2021,2,20,PROFESSIONNEL,hauts de france,38444721.708333336,61906,15,9.0,30,90,10.0,19,10:26:0
2021,2,21,ENTREPRISE,hauts de france,2052653.0,482,13,8.0,22,82,10.0,32,10:28:0
2021,2,21,ENTREPRISE,hauts de france,2052653.0,482,14,7.0,19,83,10.0,36,10:30:0
2021,2,21,PARTICULIER,hauts de france,140760475.15625,439806,13,8.0,22,82,10.0,32,10:28:0
2021,2,21,PARTICULIER,hauts de france,140760475.15625,439806,14,7.0,19,83,10.0,36,10:30:0
2021,2,21,PROFESSIONNEL,hauts de france,34751865.84166667,61904,13,8.0,22,82,10.0,32,10:28:0
2021,2,21,PROFESSIONNEL,hauts de france,34751865.84166667,61904,14,7.0,19,83,10.0,36,10:30:0
2021,2,22,ENTREPRISE,hauts de france,2217323.708333333,482,12,8.0,24,68,10.0,47,10:32:0
2021,2,22,ENTREPRISE,hauts de france,2217323.708333333,482,12,8.0,22,70,10.0,47,10:33:0
2021,2,22,PARTICULIER,hauts de france,138128650.9097222,439873,12,8.0,24,68,10.0,47,10:32:0
2021,2,22,PARTICULIER,hauts de france,138128650.9097222,439873,12,8.0,22,70,10.0,47,10:33:0
2021,2,22,PROFESSIONNEL,hauts de france,40330668.1125,61914,12,8.0,24,68,10.0,47,10:32:0
2021,2,22,PROFESSIONNEL,hauts de france,40330668.1125,61914,12,8.0,22,70,10.0,47,10:33:0
2021,2,23,ENTREPRISE,hauts de france,2210010.458333333,482,13,9.0,29,86,10.0,40,10:36:0
2021,2,23,ENTREPRISE,hauts de france,2210010.458333333,482,13,9.0,26,84,10.0,37,10:37:0
2021,2,23,PARTICULIER,hauts de france,127297514.05208331,439861,13,9.0,29,86,10.0,40,10:36:0
2021,2,23,PARTICULIER,hauts de france,127297514.05208331,439861,13,9.0,26,84,10.0,37,10:37:0
2021,2,23,PROFESSIONNEL,hauts de france,39893633.7625,61913,13,9.0,29,86,10.0,40,10:36:0
2021,2,23,PROFESSIONNEL,hauts de france,39893633.7625,61913,13,9.0,26,84,10.0,37,10:37:0
2021,2,24,ENTREPRISE,hauts de france,2169712.333333333,482,16,10.0,27,91,10.0,8,10:39:0
2021,2,24,ENTREPRISE,hauts de france,2169712.333333333,482,17,9.0,26,93,10.0,9,10:41:0
2021,2,24,PARTICULIER,hauts de france,121702810.64583331,439873,16,10.0,27,91,10.0,8,10:39:0
2021,2,24,PARTICULIER,hauts de france,121702810.64583331,439873,17,9.0,26,93,10.0,9,10:41:0
2021,2,24,PROFESSIONNEL,hauts de france,38191183.94166667,61912,16,10.0,27,91,10.0,8,10:39:0
2021,2,24,PROFESSIONNEL,hauts de france,38191183.94166667,61912,17,9.0,26,93,10.0,9,10:41:0
2021,2,25,ENTREPRISE,hauts de france,2199748.833333333,482,13,10.0,14,93,9.375,48,10:43:0
2021,2,25,ENTREPRISE,hauts de france,2199748.833333333,482,14,9.0,10,93,10.0,54,10:44:0
2021,2,25,PARTICULIER,hauts de france,125120013.49305557,439909,13,10.0,14,93,9.375,48,10:43:0
2021,2,25,PARTICULIER,hauts de france,125120013.49305557,439909,14,9.0,10,93,10.0,54,10:44:0
2021,2,25,PROFESSIONNEL,hauts de france,38835648.54583333,61916,13,10.0,14,93,9.375,48,10:43:0
2021,2,25,PROFESSIONNEL,hauts de france,38835648.54583333,61916,14,9.0,10,93,10.0,54,10:44:0
2021,2,26,ENTREPRISE,hauts de france,2180256.6666666665,482,10,7.0,21,88,7.0,63,10:47:0
2021,2,26,ENTREPRISE,hauts de france,2180256.6666666665,482,10,7.0,20,88,9.75,67,10:48:0
2021,2,26,PARTICULIER,hauts de france,135129664.3576389,439955,10,7.0,21,88,7.0,63,10:47:0
2021,2,26,PARTICULIER,hauts de france,135129664.3576389,439955,10,7.0,20,88,9.75,67,10:48:0
2021,2,26,PROFESSIONNEL,hauts de france,40213803.5625,61917,10,7.0,21,88,7.0,63,10:47:0
2021,2,26,PROFESSIONNEL,hauts de france,40213803.5625,61917,10,7.0,20,88,9.75,67,10:48:0
2021,2,27,ENTREPRISE,hauts de france,1928372.9166666667,482,10,3.0,14,84,10.0,6,10:50:0
2021,2,27,ENTREPRISE,hauts de france,1928372.9166666667,482,10,2.0,15,85,10.0,5,10:52:0
2021,2,27,PARTICULIER,hauts de france,151214274.73958334,439903,10,3.0,14,84,10.0,6,10:50:0
2021,2,27,PARTICULIER,hauts de france,151214274.73958334,439903,10,2.0,15,85,10.0,5,10:52:0
2021,2,27,PROFESSIONNEL,hauts de france,38303497.05,61905,10,3.0,14,84,10.0,6,10:50:0
2021,2,27,PROFESSIONNEL,hauts de france,38303497.05,61905,10,2.0,15,85,10.0,5,10:52:0
2021,2,28,ENTREPRISE,hauts de france,2140122.4166666665,482,11,3.0,19,89,10.0,2,10:54:0
2021,2,28,ENTREPRISE,hauts de france,2140122.4166666665,482,12,3.0,20,92,10.0,2,10:55:0
2021,2,28,PARTICULIER,hauts de france,155761866.28125,439852,11,3.0,19,89,10.0,2,10:54:0
2021,2,28,PARTICULIER,hauts de france,155761866.28125,439852,12,3.0,20,92,10.0,2,10:55:0
2021,2,28,PROFESSIONNEL,hauts de france,35609934.3875,61895,11,3.0,19,89,10.0,2,10:54:0
2021,2,28,PROFESSIONNEL,hauts de france,35609934.3875,61895,12,3.0,20,92,10.0,2,10:55:0
2021,3,1,ENTREPRISE,hauts de france,2206708.708333333,482,11,2.0,15,82,10.0,0,10:58:0
2021,3,1,ENTREPRISE,hauts de france,2206708.708333333,482,11,2.0,17,81,10.0,1,10:59:0
2021,3,1,PARTICULIER,hauts de france,146242126.7013889,439892,11,2.0,15,82,10.0,0,10:58:0
2021,3,1,PARTICULIER,hauts de france,146242126.7013889,439892,11,2.0,17,81,10.0,1,10:59:0
2021,3,1,PROFESSIONNEL,hauts de france,40457952.60833333,61920,11,2.0,15,82,10.0,0,10:58:0
2021,3,1,PROFESSIONNEL,hauts de france,40457952.60833333,61920,11,2.0,17,81,10.0,1,10:59:0
2021,3,2,ENTREPRISE,hauts de france,2221615.208333333,481,13,4.0,9,89,10.0,12,11:2:0
2021,3,2,ENTREPRISE,hauts de france,2221615.208333333,481,14,2.0,8,91,10.0,17,11:3:0
